Cache: (10, 2, 8) WTWNA
Read HIT for address 10029bb8
Write MISS for address 10028b64
Read MISS for address 1005ad9c
Read MISS for address 1005ad80
Read MISS for address 1005ad84
Read MISS for address 1005ad90
Read HIT for address 1005ad9c
Read MISS for address 100371d0
Read MISS for address 1002e2d8
Read MISS for address 10029bbc
Write MISS for address 10028b2c
Read HIT for address 10029bbc
Write MISS for address 10028b30
Read HIT for address 10029bbc
Write MISS for address 10028b34
Read MISS for address 1005af9c
Read MISS for address 1005af80
Read MISS for address 1005af84
Read MISS for address 1005af90
Read HIT for address 1005af9c
Read MISS for address 1003d224
Read MISS for address 1003405c
Read MISS for address 10029bc0
Write MISS for address 10029114
Read HIT for address 10029bc0
Write MISS for address 10029118
Read HIT for address 10029bc0
Write MISS for address 1002911c
Read MISS for address 1005b19c
Read MISS for address 1005b180
Read MISS for address 1005b184
Read MISS for address 1005b190
Read HIT for address 1005b19c
Read MISS for address 1003cb58
Read MISS for address 10033c9c
Read MISS for address 10029bc4
Write MISS for address 100288a4
Read HIT for address 10029bc4
Write MISS for address 100288a8
Read HIT for address 10029bc4
Write MISS for address 100288ac
Read MISS for address 1005b39c
Read MISS for address 1005b380
Read MISS for address 1005b384
Read MISS for address 1005b390
Read MISS for address 1003cdb0
Read MISS for address 10033a44
Read HIT for address 1005b39c
Read MISS for address 1005b59c
Read MISS for address 1005b580
Read MISS for address 1005b584
Read MISS for address 1005b590
Read MISS for address 1003c8c4
Read MISS for address 100336fc
Read HIT for address 1005b59c
Read MISS for address 1005b79c
Read MISS for address 1005b780
Read MISS for address 1005b784
Read MISS for address 1005b790
Read MISS for address 1003c720
Read MISS for address 100332c4
Read HIT for address 1005b79c
Read MISS for address 10029bc8
Write MISS for address 100292f4
Read HIT for address 10029bc8
Write MISS for address 100292f8
Read HIT for address 10029bc8
Write MISS for address 100292fc
Read MISS for address 1005b99c
Read MISS for address 1005b980
Read MISS for address 1005b984
Read MISS for address 1005b990
Read MISS for address 1003bfa0
Read MISS for address 100330a8
Read HIT for address 1005b99c
Read MISS for address 1005bb9c
Read MISS for address 1005bb80
Read MISS for address 1005bb84
Read MISS for address 1005bb90
Read MISS for address 1003bf64
Read MISS for address 10032d9c
Read HIT for address 1005bb9c
Read MISS for address 10029bcc
Write MISS for address 10028de4
Read HIT for address 10029bcc
Write MISS for address 10028de8
Read HIT for address 10029bcc
Write MISS for address 10028dec
Read MISS for address 1005bd9c
Read MISS for address 1005bd80
Read MISS for address 1005bd84
Read MISS for address 1005bd90
Read HIT for address 1005bd9c
Read MISS for address 1003bcd0
Read MISS for address 100329dc
Read MISS for address 10029bd0
Write MISS for address 100292b8
Read HIT for address 10029bd0
Write MISS for address 100292bc
Read HIT for address 10029bd0
Write MISS for address 100292c0
Read MISS for address 1005bf9c
Read MISS for address 1005bf80
Read MISS for address 1005bf84
Read MISS for address 1005bf90
Read HIT for address 1005bf9c
Read MISS for address 1003b6f4
Read MISS for address 10032748
Read MISS for address 10029bd4
Write MISS for address 10029360
Read HIT for address 10029bd4
Write MISS for address 10029364
Read HIT for address 10029bd4
Write MISS for address 10029368
Read MISS for address 1005c19c
Read MISS for address 1005c180
Read MISS for address 1005c184
Read MISS for address 1005c190
Read HIT for address 1005c19c
Read MISS for address 1003b154
Read MISS for address 1003234c
Read MISS for address 10029bd8
Write MISS for address 10028fe8
Read HIT for address 10029bd8
Write MISS for address 10028fec
Read HIT for address 10029bd8
Write MISS for address 10028ff0
Read MISS for address 1005c39c
Read MISS for address 1005c380
Read MISS for address 1005c384
Read MISS for address 1005c390
Read HIT for address 1005c39c
Read MISS for address 1003b190
Read MISS for address 10031f14
Read MISS for address 10029bdc
Write MISS for address 100286f4
Read HIT for address 10029bdc
Write MISS for address 100286f8
Read HIT for address 10029bdc
Write MISS for address 100286fc
Read MISS for address 1005c59c
Read MISS for address 1005c580
Read MISS for address 1005c584
Read MISS for address 1005c590
Read HIT for address 1005c59c
Read MISS for address 1003a8e4
Read MISS for address 10031c80
Read MISS for address 10029be0
Write MISS for address 100292c4
Read HIT for address 10029be0
Write MISS for address 100292c8
Read HIT for address 10029be0
Write MISS for address 100292cc
Read MISS for address 1005c79c
Read MISS for address 1005c780
Read MISS for address 1005c784
Read MISS for address 1005c790
Read HIT for address 1005c79c
Read HIT for address 1003a8e4
Read MISS for address 1003180c
Read MISS for address 10029be4
Write MISS for address 10028d84
Read HIT for address 10029be4
Write MISS for address 10028d88
Read HIT for address 10029be4
Write MISS for address 10028d8c
Read MISS for address 1005c99c
Read MISS for address 1005c980
Read MISS for address 1005c984
Read MISS for address 1005c990
Read HIT for address 1003a308
Read MISS for address 10031410
Read HIT for address 1005c99c
Read MISS for address 1005cb9c
Read MISS for address 1005cb80
Read MISS for address 1005cb84
Read MISS for address 1005cb90
Read HIT for address 1005cb9c
Read MISS for address 1003d968
Read MISS for address 10034548
Read MISS for address 10029be8
Write MISS for address 10028ef8
Read HIT for address 10029be8
Write MISS for address 10028efc
Read HIT for address 10029be8
Write MISS for address 10028f00
Read MISS for address 1005cd9c
Read MISS for address 1005cd80
Read MISS for address 1005cd84
Read MISS for address 1005cd90
Read HIT for address 1005cd9c
Read MISS for address 1003d044
Read MISS for address 10034278
Read MISS for address 10029bec
Write MISS for address 10028a3c
Read HIT for address 10029bec
Write MISS for address 10028a40
Read HIT for address 10029bec
Write MISS for address 10028a44
Read MISS for address 1005cf9c
Read MISS for address 1005cf80
Read MISS for address 1005cf84
Read MISS for address 1005cf90
Read HIT for address 1005cf9c
Read MISS for address 10036ce4
Read MISS for address 1002df54
Read MISS for address 10029bf0
Write MISS for address 100288e0
Read HIT for address 10029bf0
Write MISS for address 100288e4
Read HIT for address 10029bf0
Write MISS for address 100288e8
Read MISS for address 1005d19c
Read MISS for address 1005d180
Read MISS for address 1005d184
Read MISS for address 1005d190
Read HIT for address 1005d19c
Read MISS for address 10036ca8
Read MISS for address 1002dbd0
Read MISS for address 10029bf4
Write MISS for address 1002867c
Read HIT for address 10029bf4
Write MISS for address 10028680
Read HIT for address 10029bf4
Write MISS for address 10028684
Read MISS for address 1005d39c
Read MISS for address 1005d380
Read MISS for address 1005d384
Read MISS for address 1005d390
Read HIT for address 1005d39c
Read MISS for address 100369d8
Read MISS for address 1002d84c
Read MISS for address 10029bf8
Write MISS for address 10028850
Read HIT for address 10029bf8
Write MISS for address 10028854
Read HIT for address 10029bf8
Write MISS for address 10028858
Read MISS for address 1005d59c
Read MISS for address 1005d580
Read MISS for address 1005d584
Read MISS for address 1005d590
Read HIT for address 1005d59c
Read MISS for address 100360b4
Read MISS for address 1002d5b8
Read MISS for address 10029bfc
Write MISS for address 10028c7c
Read HIT for address 10029bfc
Write MISS for address 10028c80
Read HIT for address 10029bfc
Write MISS for address 10028c84
Read MISS for address 1005d79c
Read MISS for address 1005d780
Read MISS for address 1005d784
Read MISS for address 1005d790
Read HIT for address 1005d79c
Read MISS for address 10036078
Read MISS for address 1002d180
Read MISS for address 10029c00
Write MISS for address 10028c70
Read HIT for address 10029c00
Write MISS for address 10028c74
Read HIT for address 10029c00
Write MISS for address 10028c78
Read MISS for address 1005d99c
Read MISS for address 1005d980
Read MISS for address 1005d984
Read MISS for address 1005d990
Read HIT for address 1005d99c
Read MISS for address 10035da8
Read MISS for address 1002ccd0
Read MISS for address 10029c04
Write MISS for address 10028f7c
Read HIT for address 10029c04
Write MISS for address 10028f80
Read HIT for address 10029c04
Write MISS for address 10028f84
Read MISS for address 1005db9c
Read MISS for address 1005db80
Read MISS for address 1005db84
Read MISS for address 1005db90
Read HIT for address 1005db9c
Read MISS for address 10035448
Read MISS for address 1002c9c4
Read MISS for address 10029c08
Write MISS for address 10028e74
Read HIT for address 10029c08
Write MISS for address 10028e78
Read HIT for address 10029c08
Write MISS for address 10028e7c
Read MISS for address 1005dd9c
Read MISS for address 1005dd80
Read MISS for address 1005dd84
Read MISS for address 1005dd90
Read HIT for address 1005dd9c
Read MISS for address 10037194
Read MISS for address 1002dedc
Read MISS for address 10029c0c
Write MISS for address 10028cd0
Read HIT for address 10029c0c
Write MISS for address 10028cd4
Read HIT for address 10029c0c
Write MISS for address 10028cd8
Read MISS for address 1005df9c
Read MISS for address 1005df80
Read MISS for address 1005df84
Read MISS for address 1005df90
Read HIT for address 1005df9c
Read MISS for address 10036708
Read MISS for address 1002d7d4
Read MISS for address 10029c10
Write MISS for address 1002939c
Read HIT for address 10029c10
Write MISS for address 100293a0
Read HIT for address 10029c10
Write MISS for address 100293a4
Read MISS for address 1005e19c
Read MISS for address 1005e180
Read MISS for address 1005e184
Read MISS for address 1005e190
Read HIT for address 1005e19c
Read HIT for address 100399a8
Read MISS for address 10030b64
Read MISS for address 10029c14
Write MISS for address 10028d54
Read HIT for address 10029c14
Write MISS for address 10028d58
Read HIT for address 10029c14
Write MISS for address 10028d5c
Read MISS for address 1005e39c
Read MISS for address 1005e380
Read MISS for address 1005e384
Read MISS for address 1005e390
Read HIT for address 1005e39c
Read HIT for address 10038df0
Read MISS for address 10030240
Read MISS for address 10029c18
Write MISS for address 10029180
Read HIT for address 10029c18
Write MISS for address 10029184
Read HIT for address 10029c18
Write MISS for address 10029188
Read MISS for address 1005e59c
Read MISS for address 1005e580
Read MISS for address 1005e584
Read MISS for address 1005e590
Read HIT for address 1003a8e4
Read MISS for address 100319ec
Read HIT for address 1005e59c
Read MISS for address 1005e79c
Read MISS for address 1005e780
Read MISS for address 1005e784
Read MISS for address 1005e790
Read HIT for address 1005e79c
Read MISS for address 10039f84
Read MISS for address 10030e34
Read MISS for address 10029c1c
Write MISS for address 10028ff4
Read HIT for address 10029c1c
Write MISS for address 10028ff8
Read HIT for address 10029c1c
Write MISS for address 10028ffc
Read MISS for address 1005e99c
Read MISS for address 1005e980
Read MISS for address 1005e984
Read MISS for address 1005e990
Read HIT for address 1003bfa0
Read MISS for address 10032f40
Read HIT for address 1005e99c
Read MISS for address 1005eb9c
Read MISS for address 1005eb80
Read MISS for address 1005eb84
Read MISS for address 1005eb90
Read HIT for address 1005eb9c
Read HIT for address 1003b6f4
Read MISS for address 100327fc
Read MISS for address 10029c20
Write MISS for address 1002876c
Read HIT for address 10029c20
Write MISS for address 10028770
Read HIT for address 10029c20
Write MISS for address 10028774
Read MISS for address 1005ed9c
Read MISS for address 1005ed80
Read MISS for address 1005ed84
Read MISS for address 1005ed90
Read HIT for address 1005ed9c
Read MISS for address 1003cfcc
Read MISS for address 10033f6c
Read MISS for address 10029c24
Write MISS for address 100292e8
Read HIT for address 10029c24
Write MISS for address 100292ec
Read HIT for address 10029c24
Write MISS for address 100292f0
Read MISS for address 1005ef9c
Read MISS for address 1005ef80
Read MISS for address 1005ef84
Read MISS for address 1005ef90
Read HIT for address 1003c8c4
Read MISS for address 100335d0
Read HIT for address 1005ef9c
Read MISS for address 1005f19c
Read MISS for address 1005f180
Read MISS for address 1005f184
Read MISS for address 1005f190
Read HIT for address 1005f19c
Read MISS for address 10035a9c
Read MISS for address 1002cc1c
Read MISS for address 10029c28
Write MISS for address 10028c58
Read HIT for address 10029c28
Write MISS for address 10028c5c
Read HIT for address 10029c28
Write MISS for address 10028c60
Read MISS for address 1005f39c
Read MISS for address 1005f380
Read MISS for address 1005f384
Read MISS for address 1005f390
Read HIT for address 1005f39c
Read MISS for address 10038904
Read MISS for address 1002f64c
Read MISS for address 10029c2c
Write MISS for address 10028afc
Read HIT for address 10029c2c
Write MISS for address 10028b00
Read HIT for address 10029c2c
Write MISS for address 10028b04
Read MISS for address 1005f59c
Read MISS for address 1005f580
Read MISS for address 1005f584
Read MISS for address 1005f590
Read HIT for address 1005f59c
Read MISS for address 10037fe0
Read MISS for address 1002ef44
Read MISS for address 10029c30
Write MISS for address 10028ba4
Read HIT for address 10029c30
Write MISS for address 10028ba8
Read HIT for address 10029c30
Write MISS for address 10028bac
Read MISS for address 1005f79c
Read MISS for address 1005f780
Read MISS for address 1005f784
Read MISS for address 1005f790
Read HIT for address 1005f79c
Read MISS for address 10037680
Read MISS for address 1002e83c
Read MISS for address 10029c34
Write MISS for address 1002921c
Read HIT for address 10029c34
Write MISS for address 10029220
Read HIT for address 10029c34
Write MISS for address 10029224
Read MISS for address 1005f99c
Read MISS for address 1005f980
Read MISS for address 1005f984
Read MISS for address 1005f990
Read HIT for address 1005f99c
Read MISS for address 10039b10
Read MISS for address 10030f60
Read MISS for address 10029c38
Write MISS for address 10028fc4
Read HIT for address 10029c38
Write MISS for address 10028fc8
Read HIT for address 10029c38
Write MISS for address 10028fcc
Read MISS for address 1005fb9c
Read MISS for address 1005fb80
Read MISS for address 1005fb84
Read MISS for address 1005fb90
Read MISS for address 1003cf90
Read MISS for address 100342f0
Read HIT for address 1005fb9c
Read MISS for address 1005fd9c
Read MISS for address 1005fd80
Read MISS for address 1005fd84
Read MISS for address 1005fd90
Read HIT for address 1005fd9c
Read MISS for address 100382ec
Read MISS for address 1002f73c
Read MISS for address 10029c3c
Write MISS for address 10028ed4
Read HIT for address 10029c3c
Write MISS for address 10028ed8
Read HIT for address 10029c3c
Write MISS for address 10028edc
Read MISS for address 1005ff9c
Read MISS for address 1005ff80
Read MISS for address 1005ff84
Read MISS for address 1005ff90
Read HIT for address 1005ff9c
Read MISS for address 1003c7d4
Read MISS for address 10033774
Read MISS for address 10029c40
Write MISS for address 10029030
Read HIT for address 10029c40
Write MISS for address 10029034
Read HIT for address 10029c40
Write MISS for address 10029038
Read MISS for address 1006019c
Read MISS for address 10060180
Read MISS for address 10060184
Read MISS for address 10060190
Read HIT for address 1006019c
Read MISS for address 100351f0
Read MISS for address 1002c76c
Read MISS for address 10029c44
Write MISS for address 10028b98
Read HIT for address 10029c44
Write MISS for address 10028b9c
Read HIT for address 10029c44
Write MISS for address 10028ba0
Read MISS for address 1006039c
Read MISS for address 10060380
Read MISS for address 10060384
Read MISS for address 10060390
Read HIT for address 1006039c
Read MISS for address 1003b898
Read MISS for address 100328ec
Read MISS for address 10029c48
Write MISS for address 10028934
Read HIT for address 10029c48
Write MISS for address 10028938
Read HIT for address 10029c48
Write MISS for address 1002893c
Read MISS for address 1006059c
Read MISS for address 10060580
Read MISS for address 10060584
Read MISS for address 10060590
Read HIT for address 1006059c
Read MISS for address 100358f8
Read MISS for address 1002d090
Read MISS for address 10029c4c
Write MISS for address 10028778
Read HIT for address 10029c4c
Write MISS for address 1002877c
Read HIT for address 10029c4c
Write MISS for address 10028780
Read MISS for address 1006079c
Read MISS for address 10060780
Read MISS for address 10060784
Read MISS for address 10060790
Read HIT for address 1006079c
Read MISS for address 1003702c
Read MISS for address 1002df90
Read MISS for address 10029c50
Write MISS for address 100287c0
Read HIT for address 10029c50
Write MISS for address 100287c4
Read HIT for address 10029c50
Write MISS for address 100287c8
Read MISS for address 1006099c
Read MISS for address 10060980
Read MISS for address 10060984
Read MISS for address 10060990
Read MISS for address 1003c090
Read MISS for address 10033030
Read HIT for address 1006099c
Read MISS for address 10060b9c
Read MISS for address 10060b80
Read MISS for address 10060b84
Read MISS for address 10060b90
Read HIT for address 10060b9c
Read MISS for address 10035c04
Read MISS for address 1002d39c
Read MISS for address 10029c54
Write MISS for address 10028ea4
Read HIT for address 10029c54
Write MISS for address 10028ea8
Read HIT for address 10029c54
Write MISS for address 10028eac
Read MISS for address 10060d9c
Read MISS for address 10060d80
Read MISS for address 10060d84
Read MISS for address 10060d90
Read HIT for address 10060d9c
Read MISS for address 1003a4ac
Read MISS for address 10031b18
Read MISS for address 10029c58
Write MISS for address 10029198
Read HIT for address 10029c58
Write MISS for address 1002919c
Read HIT for address 10029c58
Write MISS for address 100291a0
Read MISS for address 10060f9c
Read MISS for address 10060f80
Read MISS for address 10060f84
Read MISS for address 10060f90
Read HIT for address 10060f9c
Read MISS for address 10036d20
Read MISS for address 1002df18
Read MISS for address 10029c5c
Write MISS for address 100291d4
Read HIT for address 10029c5c
Write MISS for address 100291d8
Read HIT for address 10029c5c
Write MISS for address 100291dc
Read MISS for address 1006119c
Read MISS for address 10061180
Read MISS for address 10061184
Read MISS for address 10061190
Read HIT for address 1006119c
Read MISS for address 10035b14
Read MISS for address 1002cfa0
Read MISS for address 10029c60
Write MISS for address 100288ec
Read HIT for address 10029c60
Write MISS for address 100288f0
Read HIT for address 10029c60
Write MISS for address 100288f4
Read MISS for address 1006139c
Read MISS for address 10061380
Read MISS for address 10061384
Read MISS for address 10061390
Read HIT for address 1006139c
Read MISS for address 10038e68
Read MISS for address 1002ff70
Read MISS for address 10029c64
Write MISS for address 100291ec
Read HIT for address 10029c64
Write MISS for address 100291f0
Read HIT for address 10029c64
Write MISS for address 100291f4
Read MISS for address 1006159c
Read MISS for address 10061580
Read MISS for address 10061584
Read MISS for address 10061590
Read MISS for address 1003a038
Read MISS for address 10031488
Read HIT for address 1006159c
Read MISS for address 1006179c
Read MISS for address 10061780
Read MISS for address 10061784
Read MISS for address 10061790
Read MISS for address 1003c018
Read MISS for address 10032d24
Read HIT for address 1006179c
Read MISS for address 1006199c
Read MISS for address 10061980
Read MISS for address 10061984
Read MISS for address 10061990
Read MISS for address 1003af74
Read MISS for address 10031fc8
Read HIT for address 1006199c
Read MISS for address 10029c68
Write MISS for address 10028e2c
Read HIT for address 10029c68
Write MISS for address 10028e30
Read HIT for address 10029c68
Write MISS for address 10028e34
Read MISS for address 10061b9c
Read MISS for address 10061b80
Read MISS for address 10061b84
Read MISS for address 10061b90
Read HIT for address 10061b9c
Read MISS for address 1003cbd0
Read MISS for address 10033d8c
Read MISS for address 10029c6c
Write MISS for address 10028f94
Read HIT for address 10029c6c
Write MISS for address 10028f98
Read HIT for address 10029c6c
Write MISS for address 10028f9c
Read MISS for address 10061d9c
Read MISS for address 10061d80
Read MISS for address 10061d84
Read MISS for address 10061d90
Read HIT for address 10061d9c
Read MISS for address 10035100
Read MISS for address 1002c334
Read MISS for address 10029c70
Write MISS for address 10028844
Read HIT for address 10029c70
Write MISS for address 10028848
Read HIT for address 10029c70
Write MISS for address 1002884c
Read MISS for address 10061f9c
Read MISS for address 10061f80
Read MISS for address 10061f84
Read MISS for address 10061f90
Read HIT for address 10061f9c
Read MISS for address 10037dc4
Read MISS for address 1002ed28
Read MISS for address 10029c74
Write MISS for address 10028eec
Read HIT for address 10029c74
Write MISS for address 10028ef0
Read HIT for address 10029c74
Write MISS for address 10028ef4
Read MISS for address 1006219c
Read MISS for address 10062180
Read MISS for address 10062184
Read MISS for address 10062190
Read HIT for address 1006219c
Read MISS for address 10035de4
Read MISS for address 1002cfdc
Read MISS for address 10029c78
Write MISS for address 10028f88
Read HIT for address 10029c78
Write MISS for address 10028f8c
Read HIT for address 10029c78
Write MISS for address 10028f90
Read MISS for address 1006239c
Read MISS for address 10062380
Read MISS for address 10062384
Read MISS for address 10062390
Read HIT for address 1006239c
Read MISS for address 100360f0
Read MISS for address 1002cc94
Read MISS for address 10029c7c
Write MISS for address 10028730
Read HIT for address 10029c7c
Write MISS for address 10028734
Read HIT for address 10029c7c
Write MISS for address 10028738
Read MISS for address 1006259c
Read MISS for address 10062580
Read MISS for address 10062584
Read MISS for address 10062590
Read HIT for address 1006259c
Read MISS for address 1003afb0
Read MISS for address 100325a4
Read MISS for address 10029c80
Write MISS for address 10029054
Read HIT for address 10029c80
Write MISS for address 10029058
Read HIT for address 10029c80
Write MISS for address 1002905c
Read MISS for address 1006279c
Read MISS for address 10062780
Read MISS for address 10062784
Read MISS for address 10062790
Read MISS for address 10039a20
Read MISS for address 10030894
Read HIT for address 1006279c
Read MISS for address 1006299c
Read MISS for address 10062980
Read MISS for address 10062984
Read MISS for address 10062990
Read HIT for address 1006299c
Read MISS for address 100393cc
Read MISS for address 1002ffac
Read MISS for address 10029c84
Write MISS for address 10028784
Read HIT for address 10029c84
Write MISS for address 10028788
Read HIT for address 10029c84
Write MISS for address 1002878c
Read MISS for address 10062b9c
Read MISS for address 10062b80
Read MISS for address 10062b84
Read MISS for address 10062b90
Read HIT for address 10062b9c
Read MISS for address 1003b49c
Read MISS for address 100322d4
Read MISS for address 10029c88
Write MISS for address 10028b80
Read HIT for address 10029c88
Write MISS for address 10028b84
Read HIT for address 10029c88
Write MISS for address 10028b88
Read MISS for address 10062d9c
Read MISS for address 10062d80
Read MISS for address 10062d84
Read MISS for address 10062d90
Read HIT for address 10062d9c
Read MISS for address 1003a920
Read MISS for address 10031a64
Read MISS for address 10029c8c
Write MISS for address 1002900c
Read HIT for address 10029c8c
Write MISS for address 10029010
Read HIT for address 10029c8c
Write MISS for address 10029014
Read MISS for address 10062f9c
Read MISS for address 10062f80
Read MISS for address 10062f84
Read MISS for address 10062f90
Read HIT for address 10062f9c
Read HIT for address 100360f0
Read MISS for address 1002cd0c
Read MISS for address 10029c90
Write MISS for address 10028cb8
Read HIT for address 10029c90
Write MISS for address 10028cbc
Read HIT for address 10029c90
Write MISS for address 10028cc0
Read MISS for address 1006319c
Read MISS for address 10063180
Read MISS for address 10063184
Read MISS for address 10063190
Read HIT for address 1006319c
Read MISS for address 100366cc
Read MISS for address 1002d5f4
Read MISS for address 10029c94
Write MISS for address 100289e8
Read HIT for address 10029c94
Write MISS for address 100289ec
Read HIT for address 10029c94
Write MISS for address 100289f0
Read MISS for address 1006339c
Read MISS for address 10063380
Read MISS for address 10063384
Read MISS for address 10063390
Read HIT for address 1006339c
Read MISS for address 10035088
Read MISS for address 1002c3e8
Read MISS for address 10029c98
Write MISS for address 1002909c
Read HIT for address 10029c98
Write MISS for address 100290a0
Read HIT for address 10029c98
Write MISS for address 100290a4
Read MISS for address 1006359c
Read MISS for address 10063580
Read MISS for address 10063584
Read MISS for address 10063590
Read MISS for address 10038ea4
Read MISS for address 100303a8
Read HIT for address 1006359c
Read MISS for address 1006379c
Read MISS for address 10063780
Read MISS for address 10063784
Read MISS for address 10063790
Read HIT for address 1006379c
Read MISS for address 10034e30
Read MISS for address 1002ba88
Read MISS for address 10029c9c
Write MISS for address 10028c04
Read HIT for address 10029c9c
Write MISS for address 10028c08
Read HIT for address 10029c9c
Write MISS for address 10028c0c
Read MISS for address 1006399c
Read MISS for address 10063980
Read MISS for address 10063984
Read MISS for address 10063990
Read MISS for address 1003c9f0
Read MISS for address 10033828
Read HIT for address 1006399c
Read MISS for address 10063b9c
Read MISS for address 10063b80
Read MISS for address 10063b84
Read MISS for address 10063b90
Read HIT for address 10038ea4
Read MISS for address 100300d8
Read HIT for address 10063b9c
Read MISS for address 10063d9c
Read MISS for address 10063d80
Read MISS for address 10063d84
Read MISS for address 10063d90
Read MISS for address 10035574
Read MISS for address 1002cab4
Read HIT for address 10063d9c
Read MISS for address 10029ca0
Write MISS for address 1002879c
Read HIT for address 10029ca0
Write MISS for address 100287a0
Read HIT for address 10029ca0
Write MISS for address 100287a4
Read MISS for address 10063f9c
Read MISS for address 10063f80
Read MISS for address 10063f84
Read MISS for address 10063f90
Read HIT for address 10063f9c
Read HIT for address 10035088
Read MISS for address 1002bc68
Read MISS for address 10029ca4
Write MISS for address 10028d0c
Read HIT for address 10029ca4
Write MISS for address 10028d10
Read HIT for address 10029ca4
Write MISS for address 10028d14
Read MISS for address 1006419c
Read MISS for address 10064180
Read MISS for address 10064184
Read MISS for address 10064190
Read HIT for address 1006419c
Read MISS for address 1003a998
Read MISS for address 10031bcc
Read MISS for address 10029ca8
Write MISS for address 10029120
Read HIT for address 10029ca8
Write MISS for address 10029124
Read HIT for address 10029ca8
Write MISS for address 10029128
Read MISS for address 1006439c
Read MISS for address 10064380
Read MISS for address 10064384
Read MISS for address 10064390
Read HIT for address 1006439c
Read HIT for address 100360f0
Read MISS for address 1002d0cc
Read MISS for address 10029cac
Write MISS for address 10028874
Read HIT for address 10029cac
Write MISS for address 10028878
Read HIT for address 10029cac
Write MISS for address 1002887c
Read MISS for address 1006459c
Read MISS for address 10064580
Read MISS for address 10064584
Read MISS for address 10064590
Read HIT for address 1006459c
Read MISS for address 1003bdc0
Read MISS for address 1003306c
Read MISS for address 10029cb0
Write MISS for address 100291a4
Read HIT for address 10029cb0
Write MISS for address 100291a8
Read HIT for address 10029cb0
Write MISS for address 100291ac
Read MISS for address 1006479c
Read MISS for address 10064780
Read MISS for address 10064784
Read MISS for address 10064790
Read MISS for address 100382b0
Read MISS for address 1002f4e4
Read HIT for address 1006479c
Read MISS for address 1006499c
Read MISS for address 10064980
Read MISS for address 10064984
Read MISS for address 10064990
Read HIT for address 1006499c
Read MISS for address 10035bc8
Read MISS for address 1002d360
Read MISS for address 10029cb4
Write MISS for address 10028958
Read HIT for address 10029cb4
Write MISS for address 1002895c
Read HIT for address 10029cb4
Write MISS for address 10028960
Read MISS for address 10064b9c
Read MISS for address 10064b80
Read MISS for address 10064b84
Read MISS for address 10064b90
Read HIT for address 10064b9c
Read MISS for address 1003b280
Read MISS for address 1003261c
Read MISS for address 10029cb8
Write MISS for address 10028bf8
Read HIT for address 10029cb8
Write MISS for address 10028bfc
Read HIT for address 10029cb8
Write MISS for address 10028c00
Read MISS for address 10064d9c
Read MISS for address 10064d80
Read MISS for address 10064d84
Read MISS for address 10064d90
Read HIT for address 10064d9c
Read HIT for address 1003afb0
Read MISS for address 10032310
Read MISS for address 10029cbc
Write MISS for address 100291f8
Read HIT for address 10029cbc
Write MISS for address 100291fc
Read HIT for address 10029cbc
Write MISS for address 10029200
Read MISS for address 10064f9c
Read MISS for address 10064f80
Read MISS for address 10064f84
Read MISS for address 10064f90
Read HIT for address 10064f9c
Read MISS for address 1003ac2c
Read MISS for address 100317d0
Read MISS for address 10029cc0
Write MISS for address 100293a8
Read HIT for address 10029cc0
Write MISS for address 100293ac
Read HIT for address 10029cc0
Write MISS for address 100293b0
Read MISS for address 1006519c
Read MISS for address 10065180
Read MISS for address 10065184
Read MISS for address 10065190
Read MISS for address 10039480
Read MISS for address 10030600
Read HIT for address 1006519c
Read MISS for address 1006539c
Read MISS for address 10065380
Read MISS for address 10065384
Read MISS for address 10065390
Read HIT for address 1006539c
Read MISS for address 10038c10
Read MISS for address 10030330
Read MISS for address 10029cc4
Write MISS for address 1002933c
Read HIT for address 10029cc4
Write MISS for address 10029340
Read HIT for address 10029cc4
Write MISS for address 10029344
Read MISS for address 1006559c
Read MISS for address 10065580
Read MISS for address 10065584
Read MISS for address 10065590
Read HIT for address 1006559c
Read HIT for address 100382b0
Read MISS for address 1002f778
Read MISS for address 10029cc8
Write MISS for address 100289b8
Read HIT for address 10029cc8
Write MISS for address 100289bc
Read HIT for address 10029cc8
Write MISS for address 100289c0
Read MISS for address 1006579c
Read MISS for address 10065780
Read MISS for address 10065784
Read MISS for address 10065790
Read HIT for address 1006579c
Read MISS for address 1003da58
Read MISS for address 100349f8
Read MISS for address 10029ccc
Write MISS for address 10028ae4
Read HIT for address 10029ccc
Write MISS for address 10028ae8
Read HIT for address 10029ccc
Write MISS for address 10028aec
Read MISS for address 1006599c
Read MISS for address 10065980
Read MISS for address 10065984
Read MISS for address 10065990
Read HIT for address 1006599c
Read HIT for address 1003afb0
Read MISS for address 10032694
Read MISS for address 10029cd0
Write MISS for address 100286d0
Read HIT for address 10029cd0
Write MISS for address 100286d4
Read HIT for address 10029cd0
Write MISS for address 100286d8
Read MISS for address 10065b9c
Read MISS for address 10065b80
Read MISS for address 10065b84
Read MISS for address 10065b90
Read HIT for address 10038c10
Read MISS for address 1002fd90
Read HIT for address 10065b9c
Read MISS for address 10065d9c
Read MISS for address 10065d80
Read MISS for address 10065d84
Read MISS for address 10065d90
Read MISS for address 1003df80
Read MISS for address 10034bd8
Read HIT for address 10065d9c
Read MISS for address 10065f9c
Read MISS for address 10065f80
Read MISS for address 10065f84
Read MISS for address 10065f90
Read HIT for address 10065f9c
Read MISS for address 1003a344
Read MISS for address 10031014
Read MISS for address 1006619c
Read MISS for address 10066180
